timestamp,mem_used_mb,cpu_used_pct
2026-04-24T08:47:18+00:00,4949,4.8
2026-04-24T08:47:24+00:00,4934,2.4
2026-04-24T08:47:29+00:00,4944,2.4
2026-04-24T08:47:34+00:00,4947,2.4
2026-04-24T08:47:39+00:00,4954,20.5
2026-04-24T08:47:45+00:00,4948,40
2026-04-24T08:47:50+00:00,4955,7.3
2026-04-24T08:47:55+00:00,4959,4.8
2026-04-24T08:48:00+00:00,4958,2.4
2026-04-24T08:48:05+00:00,4954,2.5
2026-04-24T08:48:11+00:00,4955,9.8
2026-04-24T08:48:16+00:00,4955,12.2
2026-04-24T08:48:21+00:00,4961,22.5
2026-04-24T08:48:26+00:00,4957,2.4
2026-04-24T08:48:32+00:00,4960,9.4
2026-04-24T08:48:37+00:00,4948,4.8
2026-04-24T08:48:42+00:00,4942,2.4
2026-04-24T08:48:47+00:00,4959,2.5
2026-04-24T08:48:52+00:00,4971,7.2
2026-04-24T08:48:58+00:00,4959,9.6
2026-04-24T08:49:03+00:00,4953,2.5
2026-04-24T08:49:08+00:00,4955,2.4
2026-04-24T08:49:13+00:00,4937,4.8
2026-04-24T08:49:18+00:00,4964,4.8
2026-04-24T08:49:24+00:00,4962,2.5
2026-04-24T08:49:29+00:00,4952,4.8
2026-04-24T08:49:34+00:00,4959,7.5
2026-04-24T08:49:39+00:00,4966,4.8
2026-04-24T08:49:45+00:00,4953,22
2026-04-24T08:49:50+00:00,4952,43.9
2026-04-24T08:49:55+00:00,4948,37.5
2026-04-24T08:50:00+00:00,4961,2.4
2026-04-24T08:50:05+00:00,4966,4.8
2026-04-24T08:50:11+00:00,4957,4.8
2026-04-24T08:50:16+00:00,4954,9.8
2026-04-24T08:50:21+00:00,4948,32.5
2026-04-24T08:50:26+00:00,5063,4.8
2026-04-24T08:50:32+00:00,5084,42.5
2026-04-24T08:50:37+00:00,5091,2.5
2026-04-24T08:50:42+00:00,5031,16.7
2026-04-24T08:50:47+00:00,5040,2.4
2026-04-24T08:50:52+00:00,4989,39
2026-04-24T08:50:58+00:00,4982,2.4
2026-04-24T08:51:03+00:00,4970,2.5
2026-04-24T08:51:08+00:00,4978,2.5
2026-04-24T08:51:13+00:00,4980,2.5
2026-04-24T08:51:19+00:00,4984,10
2026-04-24T08:51:24+00:00,4970,2.4
2026-04-24T08:51:29+00:00,4989,4.8
2026-04-24T08:51:34+00:00,4993,2.4
2026-04-24T08:51:39+00:00,4984,19.6
2026-04-24T08:51:45+00:00,4961,4.8
2026-04-24T08:51:50+00:00,4984,2.4
2026-04-24T08:51:55+00:00,4983,12.2
2026-04-24T08:52:00+00:00,4976,4.8
2026-04-24T08:52:06+00:00,4977,7.2
2026-04-24T08:52:11+00:00,4967,4.8
2026-04-24T08:52:16+00:00,4975,5
2026-04-24T08:52:21+00:00,4973,4.8
2026-04-24T08:52:26+00:00,4976,4.8
2026-04-24T08:52:32+00:00,4987,7.3
2026-04-24T08:52:37+00:00,4991,2.4
2026-04-24T08:52:42+00:00,4962,4.8
2026-04-24T08:52:47+00:00,4979,2.4
2026-04-24T08:52:52+00:00,4984,2.4
2026-04-24T08:52:58+00:00,4985,4.8
2026-04-24T08:53:03+00:00,4980,9.6
2026-04-24T08:53:08+00:00,4972,36.6
2026-04-24T08:53:13+00:00,4981,41
2026-04-24T08:53:19+00:00,4983,9.5
2026-04-24T08:53:24+00:00,4995,2.4
2026-04-24T08:53:29+00:00,5002,7.2
2026-04-24T08:53:34+00:00,4983,4.8
2026-04-24T08:53:39+00:00,4982,19.5
2026-04-24T08:53:45+00:00,4988,2.5
2026-04-24T08:53:50+00:00,4991,46.3
2026-04-24T08:53:55+00:00,4996,17.1
2026-04-24T08:54:00+00:00,4976,9.8
2026-04-24T08:54:06+00:00,4986,4.8
2026-04-24T08:54:11+00:00,4974,10
2026-04-24T08:54:16+00:00,4977,9.8
2026-04-24T08:54:21+00:00,4980,4.8
2026-04-24T08:54:26+00:00,4980,4.8
2026-04-24T08:54:32+00:00,4991,4.8
2026-04-24T08:54:37+00:00,4993,2.5
2026-04-24T08:54:42+00:00,4995,4.8
2026-04-24T08:54:47+00:00,4986,7.2
2026-04-24T08:54:53+00:00,4990,2.4
2026-04-24T08:54:58+00:00,4989,4.8
2026-04-24T08:55:03+00:00,4986,4.8
2026-04-24T08:55:08+00:00,4991,4.8
2026-04-24T08:55:13+00:00,4976,2.5
2026-04-24T08:55:19+00:00,4985,7.2
2026-04-24T08:55:24+00:00,4992,50
2026-04-24T08:55:29+00:00,4994,33.3
2026-04-24T08:55:34+00:00,4996,18.6
2026-04-24T08:55:39+00:00,4997,19
2026-04-24T08:55:45+00:00,4992,7.5
2026-04-24T08:55:50+00:00,4982,2.5
2026-04-24T08:55:55+00:00,4985,4.8
2026-04-24T08:56:00+00:00,4995,7.3
2026-04-24T08:56:06+00:00,5001,2.4
2026-04-24T08:56:11+00:00,4982,4.8
2026-04-24T08:56:16+00:00,4993,19.6
2026-04-24T08:56:21+00:00,4989,0
2026-04-24T08:56:26+00:00,4984,2.4
2026-04-24T08:56:32+00:00,4995,2.5
2026-04-24T08:56:37+00:00,5004,7.5
2026-04-24T08:56:42+00:00,4971,28.2
2026-04-24T08:56:47+00:00,4983,4.8
2026-04-24T08:56:53+00:00,4988,4.8
2026-04-24T08:56:58+00:00,4984,35
2026-04-24T08:57:03+00:00,5002,2.5
2026-04-24T08:57:08+00:00,4995,4.8
2026-04-24T08:57:13+00:00,4993,7
2026-04-24T08:57:19+00:00,4992,4.8
2026-04-24T08:57:24+00:00,5006,47.6
2026-04-24T08:57:29+00:00,5005,2.4
2026-04-24T08:57:34+00:00,4995,4.8
2026-04-24T08:57:40+00:00,5002,2.4
2026-04-24T08:57:45+00:00,5005,4.8
2026-04-24T08:57:50+00:00,5020,4.8
2026-04-24T08:57:55+00:00,4993,4.8
2026-04-24T08:58:00+00:00,4996,7
2026-04-24T08:58:06+00:00,4991,2.4
2026-04-24T08:58:11+00:00,4981,2.5
2026-04-24T08:58:16+00:00,4994,7
2026-04-24T08:58:21+00:00,4985,9.7
2026-04-24T08:58:26+00:00,4986,2.4
2026-04-24T08:58:32+00:00,4999,7.2
2026-04-24T08:58:37+00:00,4996,2.4
2026-04-24T08:58:42+00:00,4982,2.4
2026-04-24T08:58:47+00:00,4989,12.2
2026-04-24T08:58:53+00:00,4990,4.8
2026-04-24T08:58:58+00:00,4974,28.5
2026-04-24T08:59:03+00:00,4994,7.3
2026-04-24T08:59:08+00:00,4994,45
2026-04-24T08:59:13+00:00,4988,9.7
2026-04-24T08:59:19+00:00,4999,43.6
2026-04-24T08:59:24+00:00,4995,17.5
2026-04-24T08:59:29+00:00,5002,7.5
2026-04-24T08:59:34+00:00,5000,2.4
2026-04-24T08:59:40+00:00,4991,7.2
2026-04-24T08:59:45+00:00,5000,0
2026-04-24T08:59:50+00:00,5004,5
2026-04-24T08:59:55+00:00,4996,4.8
2026-04-24T09:00:00+00:00,4991,34.2
2026-04-24T09:00:06+00:00,5003,5
2026-04-24T09:00:11+00:00,4976,2.4
2026-04-24T09:00:16+00:00,4996,2.4
2026-04-24T09:00:21+00:00,5004,2.4
2026-04-24T09:00:27+00:00,4984,2.5
2026-04-24T09:00:32+00:00,4991,56.1
2026-04-24T09:00:37+00:00,5011,43.5
2026-04-24T09:00:42+00:00,4979,2.4
2026-04-24T09:00:47+00:00,4990,2.5
2026-04-24T09:00:53+00:00,4985,19.6
2026-04-24T09:00:58+00:00,4983,2.4
2026-04-24T09:01:03+00:00,4972,4.8
2026-04-24T09:01:08+00:00,4991,22
2026-04-24T09:01:14+00:00,4985,4.8
2026-04-24T09:01:19+00:00,4972,2.4
2026-04-24T09:01:24+00:00,4952,4.8
2026-04-24T09:01:29+00:00,4970,4.8
2026-04-24T09:01:34+00:00,4955,7
2026-04-24T09:01:40+00:00,4966,4.8
2026-04-24T09:01:45+00:00,4961,4.8
2026-04-24T09:01:50+00:00,4970,7.3
2026-04-24T09:01:55+00:00,4965,2.4
2026-04-24T09:02:01+00:00,4960,2.4
2026-04-24T09:02:06+00:00,4956,4.8
2026-04-24T09:02:11+00:00,4953,26.9
2026-04-24T09:02:16+00:00,4947,7.3
2026-04-24T09:02:21+00:00,4953,43.9
2026-04-24T09:02:27+00:00,4961,26.9
2026-04-24T09:02:32+00:00,4953,2.5
2026-04-24T09:02:37+00:00,4961,12.8
2026-04-24T09:02:42+00:00,4953,2.5
2026-04-24T09:02:47+00:00,4983,14.3
2026-04-24T09:02:53+00:00,4982,2.4
2026-04-24T09:02:58+00:00,4980,22
2026-04-24T09:03:03+00:00,4991,30
2026-04-24T09:03:08+00:00,4991,32.5
2026-04-24T09:03:14+00:00,4977,2.4
2026-04-24T09:03:19+00:00,4995,7.2
2026-04-24T09:03:24+00:00,4989,2.4
2026-04-24T09:03:29+00:00,4990,4.8
2026-04-24T09:03:34+00:00,4999,7.3
2026-04-24T09:03:40+00:00,4994,0
2026-04-24T09:03:45+00:00,4995,12.5
2026-04-24T09:03:50+00:00,4986,4.8
2026-04-24T09:03:55+00:00,4994,4.8
2026-04-24T09:04:01+00:00,5001,2.4
2026-04-24T09:04:06+00:00,5004,4.8
2026-04-24T09:04:11+00:00,4977,41.1
2026-04-24T09:04:16+00:00,4994,4.8
2026-04-24T09:04:21+00:00,4997,4.8
2026-04-24T09:04:27+00:00,4995,0
2026-04-24T09:04:32+00:00,4983,4.8
2026-04-24T09:04:37+00:00,4995,2.4
2026-04-24T09:04:42+00:00,4979,5
2026-04-24T09:04:48+00:00,4995,4.8
2026-04-24T09:04:53+00:00,4983,32.5
2026-04-24T09:04:58+00:00,4990,7.2
2026-04-24T09:05:03+00:00,4989,7.2
2026-04-24T09:05:08+00:00,4996,2.4
2026-04-24T09:05:14+00:00,4977,4.8
2026-04-24T09:05:19+00:00,4994,2.4
2026-04-24T09:05:24+00:00,4993,4.8
2026-04-24T09:05:29+00:00,5014,40
2026-04-24T09:05:35+00:00,5016,43.9
2026-04-24T09:05:40+00:00,5005,22
2026-04-24T09:05:45+00:00,5001,2.5
2026-04-24T09:05:50+00:00,5011,10
2026-04-24T09:05:55+00:00,5009,57.5
2026-04-24T09:06:01+00:00,5001,65.8
2026-04-24T09:06:06+00:00,5010,2.4
2026-04-24T09:06:11+00:00,4986,42.9
2026-04-24T09:06:16+00:00,5011,7.2
2026-04-24T09:06:22+00:00,5012,5
2026-04-24T09:06:27+00:00,5013,4.8
2026-04-24T09:06:32+00:00,5006,2.4
2026-04-24T09:06:37+00:00,5002,4.8
2026-04-24T09:06:42+00:00,5008,7.2
2026-04-24T09:06:48+00:00,5013,15
2026-04-24T09:06:53+00:00,5001,17.5
2026-04-24T09:06:58+00:00,5013,7.3
2026-04-24T09:07:03+00:00,5010,4.8
2026-04-24T09:07:09+00:00,5018,4.8
2026-04-24T09:07:14+00:00,5003,0
2026-04-24T09:07:19+00:00,5007,4.8
2026-04-24T09:07:24+00:00,5004,4.8
2026-04-24T09:07:29+00:00,5114,52.4
2026-04-24T09:07:35+00:00,5219,4.8
2026-04-24T09:07:40+00:00,5170,7.3
2026-04-24T09:07:45+00:00,5098,17.5
2026-04-24T09:07:50+00:00,5102,2.4
2026-04-24T09:07:55+00:00,5104,23.3
2026-04-24T09:08:01+00:00,5086,7.3
2026-04-24T09:08:06+00:00,5090,4.8
2026-04-24T09:08:11+00:00,5185,21.4
2026-04-24T09:08:16+00:00,5198,7.2
2026-04-24T09:08:22+00:00,5204,43.5
2026-04-24T09:08:27+00:00,5087,4.8
2026-04-24T09:08:32+00:00,5085,2.4
2026-04-24T09:08:37+00:00,5091,39
2026-04-24T09:08:42+00:00,5083,7.3
2026-04-24T09:08:48+00:00,4952,4.8
2026-04-24T09:08:53+00:00,4959,37.5
2026-04-24T09:08:58+00:00,4957,43.9
2026-04-24T09:09:03+00:00,4949,7.7
2026-04-24T09:09:09+00:00,4953,40
2026-04-24T09:09:14+00:00,4965,7.5
2026-04-24T09:09:19+00:00,4955,2.4
2026-04-24T09:09:24+00:00,4950,2.4
2026-04-24T09:09:29+00:00,4962,2.5
2026-04-24T09:09:35+00:00,4950,2.4
2026-04-24T09:09:40+00:00,4956,4.6
2026-04-24T09:09:45+00:00,4945,23.8
2026-04-24T09:09:50+00:00,4950,7.3
2026-04-24T09:09:56+00:00,4964,9.7
2026-04-24T09:10:01+00:00,4968,21.4
2026-04-24T09:10:06+00:00,4981,9.6
2026-04-24T09:10:11+00:00,4952,2.4
2026-04-24T09:10:16+00:00,4967,7
2026-04-24T09:10:22+00:00,4960,7.3
2026-04-24T09:10:27+00:00,4965,2.4
2026-04-24T09:10:32+00:00,4956,7.3
2026-04-24T09:10:37+00:00,4965,15
2026-04-24T09:10:43+00:00,4961,9.6
2026-04-24T09:10:48+00:00,4962,2.4
2026-04-24T09:10:53+00:00,4968,0
2026-04-24T09:10:58+00:00,4972,7.3
2026-04-24T09:11:03+00:00,4969,7.3
2026-04-24T09:11:09+00:00,4981,4.8
2026-04-24T09:11:14+00:00,4989,40
2026-04-24T09:11:19+00:00,4990,2.4
2026-04-24T09:11:24+00:00,4983,2.5
2026-04-24T09:11:30+00:00,4984,2.5
2026-04-24T09:11:35+00:00,4977,7.3
2026-04-24T09:11:40+00:00,4994,2.4
2026-04-24T09:11:45+00:00,4990,2.4
2026-04-24T09:11:50+00:00,4998,59.5
2026-04-24T09:11:56+00:00,4994,51.1
2026-04-24T09:12:01+00:00,4992,13.2
2026-04-24T09:12:06+00:00,4996,4.8
2026-04-24T09:12:11+00:00,4985,25
2026-04-24T09:12:16+00:00,4990,4.8
2026-04-24T09:12:22+00:00,4995,37.5
2026-04-24T09:12:27+00:00,4995,17.1
2026-04-24T09:12:32+00:00,4997,14.6
2026-04-24T09:12:37+00:00,4996,2.4
2026-04-24T09:12:43+00:00,4985,7.3
2026-04-24T09:12:48+00:00,4998,4.8
2026-04-24T09:12:53+00:00,5011,7.3
2026-04-24T09:12:58+00:00,5016,5
2026-04-24T09:13:03+00:00,5017,4.8
2026-04-24T09:13:09+00:00,5018,4.8
2026-04-24T09:13:14+00:00,5006,7.2
2026-04-24T09:13:19+00:00,5013,2.5
2026-04-24T09:13:24+00:00,5006,11.9
2026-04-24T09:13:30+00:00,5010,4.8
2026-04-24T09:13:35+00:00,5017,12.2
2026-04-24T09:13:40+00:00,5009,4.8
2026-04-24T09:13:45+00:00,5011,12.2
2026-04-24T09:13:50+00:00,5027,7.3
2026-04-24T09:13:56+00:00,5022,36.6
2026-04-24T09:14:01+00:00,5015,7.5
2026-04-24T09:14:06+00:00,5012,65.9
2026-04-24T09:14:11+00:00,5000,2.4
2026-04-24T09:14:17+00:00,5022,34.1
2026-04-24T09:14:22+00:00,5018,10
2026-04-24T09:14:27+00:00,5014,32.5
2026-04-24T09:14:32+00:00,5014,4.8
2026-04-24T09:14:37+00:00,5014,19.5
2026-04-24T09:14:43+00:00,5017,9.7
2026-04-24T09:14:48+00:00,5019,7.2
2026-04-24T09:14:53+00:00,5020,47.5
2026-04-24T09:14:58+00:00,5015,34.2
2026-04-24T09:15:04+00:00,5018,2.4
2026-04-24T09:15:09+00:00,5027,12.2
2026-04-24T09:15:14+00:00,5008,52.5
2026-04-24T09:15:19+00:00,5025,2.4
2026-04-24T09:15:24+00:00,5027,7
2026-04-24T09:15:30+00:00,5033,4.9
2026-04-24T09:15:35+00:00,5035,2.5
2026-04-24T09:15:40+00:00,5024,4.8
2026-04-24T09:15:45+00:00,5033,4.8
2026-04-24T09:15:50+00:00,5020,4.8
2026-04-24T09:15:56+00:00,5015,4.8
2026-04-24T09:16:01+00:00,5054,14.7
2026-04-24T09:16:06+00:00,5190,31.7
2026-04-24T09:16:11+00:00,5184,12.2
2026-04-24T09:16:17+00:00,5192,19.5
2026-04-24T09:16:22+00:00,5182,4.8
2026-04-24T09:16:27+00:00,5182,2.4
2026-04-24T09:16:32+00:00,5189,2.4
2026-04-24T09:16:37+00:00,5073,4.9
2026-04-24T09:16:43+00:00,5069,11.7
2026-04-24T09:16:48+00:00,5065,2.4
2026-04-24T09:16:53+00:00,5064,4.8
2026-04-24T09:16:58+00:00,5079,38.5
2026-04-24T09:17:04+00:00,5070,2.4
2026-04-24T09:17:09+00:00,5080,4.8
2026-04-24T09:17:14+00:00,5065,5
2026-04-24T09:17:19+00:00,5068,0
2026-04-24T09:17:24+00:00,5070,2.4
2026-04-24T09:17:30+00:00,5070,2.5
2026-04-24T09:17:35+00:00,5070,2.4
2026-04-24T09:17:40+00:00,5071,4.8
2026-04-24T09:17:45+00:00,5066,2.4
2026-04-24T09:17:51+00:00,5072,9.8
2026-04-24T09:17:56+00:00,5090,7.2
2026-04-24T09:18:01+00:00,5057,23.8
2026-04-24T09:18:06+00:00,5060,17.1
2026-04-24T09:18:11+00:00,5057,15
2026-04-24T09:18:17+00:00,5056,30.7
2026-04-24T09:18:22+00:00,5068,15
2026-04-24T09:18:27+00:00,5065,4.8
2026-04-24T09:18:32+00:00,5063,4.6
2026-04-24T09:18:38+00:00,5067,15
2026-04-24T09:18:43+00:00,5048,7.2
2026-04-24T09:18:48+00:00,5059,4.8
2026-04-24T09:18:53+00:00,5057,2.4
2026-04-24T09:18:58+00:00,5057,11.7
2026-04-24T09:19:04+00:00,5056,2.4
2026-04-24T09:19:09+00:00,5067,15
2026-04-24T09:19:14+00:00,5057,55
2026-04-24T09:19:19+00:00,5061,23.8
2026-04-24T09:19:24+00:00,5067,4.8
2026-04-24T09:19:30+00:00,5053,7.3
2026-04-24T09:19:35+00:00,5063,4.8
2026-04-24T09:19:40+00:00,5057,2.4
2026-04-24T09:19:45+00:00,5070,2.4
2026-04-24T09:19:51+00:00,5063,22.5
2026-04-24T09:19:56+00:00,5069,35.7
2026-04-24T09:20:01+00:00,5068,46.2
2026-04-24T09:20:06+00:00,5072,7.3
2026-04-24T09:20:11+00:00,5064,4.8
2026-04-24T09:20:17+00:00,5082,64.1
2026-04-24T09:20:22+00:00,5065,4.8
2026-04-24T09:20:27+00:00,5066,2.4
2026-04-24T09:20:32+00:00,5078,7.3
2026-04-24T09:20:38+00:00,5232,4.8
2026-04-24T09:20:43+00:00,5192,17.1
2026-04-24T09:20:48+00:00,5193,17.5
2026-04-24T09:20:53+00:00,5122,4.8
2026-04-24T09:20:58+00:00,5123,19.5
2026-04-24T09:21:04+00:00,5263,0
2026-04-24T09:21:09+00:00,5244,37.2
2026-04-24T09:21:14+00:00,5121,7.2
2026-04-24T09:21:19+00:00,5119,31.6
2026-04-24T09:21:25+00:00,5124,29.2
2026-04-24T09:21:30+00:00,5111,30.9
2026-04-24T09:21:35+00:00,5114,12.2
2026-04-24T09:21:40+00:00,5119,4.8
2026-04-24T09:21:45+00:00,5131,11.7
2026-04-24T09:21:51+00:00,5140,23.8
2026-04-24T09:21:56+00:00,5137,23.8
2026-04-24T09:22:01+00:00,5126,50
2026-04-24T09:22:06+00:00,5131,4.8
2026-04-24T09:22:12+00:00,5122,46.3
2026-04-24T09:22:17+00:00,5136,38.5
2026-04-24T09:22:22+00:00,5127,9.8
2026-04-24T09:22:27+00:00,5123,2.4
2026-04-24T09:22:32+00:00,5129,7.2
2026-04-24T09:22:38+00:00,5122,75.6
2026-04-24T09:22:43+00:00,5111,19.5
2026-04-24T09:22:48+00:00,5119,7.2
2026-04-24T09:22:53+00:00,5145,2.4
2026-04-24T09:22:59+00:00,5158,4.9
2026-04-24T09:23:04+00:00,5144,2.5
2026-04-24T09:23:09+00:00,5154,0
2026-04-24T09:23:14+00:00,5142,7.3
2026-04-24T09:23:19+00:00,5156,7.2
2026-04-24T09:23:25+00:00,5149,2.4
2026-04-24T09:23:30+00:00,5151,2.4
2026-04-24T09:23:35+00:00,5141,7.3
2026-04-24T09:23:40+00:00,5151,32.5
2026-04-24T09:23:46+00:00,5143,4.8
2026-04-24T09:23:51+00:00,5143,20
2026-04-24T09:23:56+00:00,5143,4.8
2026-04-24T09:24:01+00:00,5156,50
2026-04-24T09:24:06+00:00,5155,2.5
2026-04-24T09:24:12+00:00,5131,7.3
2026-04-24T09:24:17+00:00,5144,2.4
2026-04-24T09:24:22+00:00,5149,35.7
2026-04-24T09:24:27+00:00,5138,0
2026-04-24T09:24:32+00:00,5145,2.4
2026-04-24T09:24:38+00:00,5164,2.4
2026-04-24T09:24:43+00:00,5138,4.9
2026-04-24T09:24:48+00:00,5141,4.8
2026-04-24T09:24:53+00:00,5154,14.7
2026-04-24T09:24:59+00:00,5144,2.4
2026-04-24T09:25:04+00:00,5148,0
2026-04-24T09:25:09+00:00,5154,2.4
2026-04-24T09:25:14+00:00,5143,4.8
2026-04-24T09:25:19+00:00,5141,7.3
2026-04-24T09:25:25+00:00,5144,59.5
2026-04-24T09:25:30+00:00,5162,46.2
2026-04-24T09:25:35+00:00,5155,15
2026-04-24T09:25:40+00:00,5148,39.5
2026-04-24T09:25:46+00:00,5149,4.8
2026-04-24T09:25:51+00:00,5149,4.8
2026-04-24T09:25:56+00:00,5142,4.8
2026-04-24T09:26:01+00:00,5152,22.5
2026-04-24T09:26:06+00:00,5148,4.9
2026-04-24T09:26:12+00:00,5143,7.3
2026-04-24T09:26:17+00:00,5150,5
2026-04-24T09:26:22+00:00,5149,46.4
2026-04-24T09:26:27+00:00,5308,9.8
2026-04-24T09:26:33+00:00,5299,7.3
2026-04-24T09:26:38+00:00,5287,12.2
2026-04-24T09:26:43+00:00,5237,4.8
2026-04-24T09:26:48+00:00,5257,0
2026-04-24T09:26:53+00:00,5182,2.4
2026-04-24T09:26:59+00:00,5185,2.4
2026-04-24T09:27:04+00:00,5185,7.3
2026-04-24T09:27:09+00:00,5185,14.3
2026-04-24T09:27:14+00:00,5162,2.5
2026-04-24T09:27:20+00:00,5170,19.6
2026-04-24T09:27:25+00:00,5174,17.1
2026-04-24T09:27:30+00:00,5246,52.4
2026-04-24T09:27:35+00:00,5279,7.2
2026-04-24T09:27:40+00:00,5270,48.7
2026-04-24T09:27:46+00:00,5273,14.3
2026-04-24T09:27:51+00:00,5256,43.6
2026-04-24T09:27:56+00:00,5264,7.3
2026-04-24T09:28:01+00:00,5176,5
2026-04-24T09:28:06+00:00,5178,2.4
2026-04-24T09:28:12+00:00,5160,9.6
2026-04-24T09:28:17+00:00,5168,4.8
2026-04-24T09:28:22+00:00,5152,9.7
2026-04-24T09:28:27+00:00,5161,22
2026-04-24T09:28:33+00:00,5161,4.8
2026-04-24T09:28:38+00:00,5165,46.2
2026-04-24T09:28:43+00:00,5147,25.7
2026-04-24T09:28:48+00:00,5166,24.4
2026-04-24T09:28:53+00:00,5144,7.2
2026-04-24T09:28:59+00:00,5162,2.4
2026-04-24T09:29:04+00:00,5303,17.1
2026-04-24T09:29:09+00:00,5307,10
2026-04-24T09:29:14+00:00,5288,28.6
2026-04-24T09:29:20+00:00,5274,17.1
2026-04-24T09:29:25+00:00,5195,9.8
2026-04-24T09:29:30+00:00,5183,4.8
2026-04-24T09:29:35+00:00,5185,2.4
2026-04-24T09:29:40+00:00,5173,2.4
2026-04-24T09:29:46+00:00,5183,4.8
2026-04-24T09:29:51+00:00,5190,7.2
2026-04-24T09:29:56+00:00,5182,5
2026-04-24T09:30:01+00:00,5188,12.2
2026-04-24T09:30:07+00:00,5181,4.8
2026-04-24T09:30:12+00:00,5167,2.4
2026-04-24T09:30:17+00:00,5179,4.8
2026-04-24T09:30:22+00:00,5187,30
2026-04-24T09:30:27+00:00,5184,5
2026-04-24T09:30:33+00:00,5178,2.5
2026-04-24T09:30:38+00:00,5186,2.4
2026-04-24T09:30:43+00:00,5195,2.5
2026-04-24T09:30:48+00:00,5186,45
2026-04-24T09:30:54+00:00,5193,4.8
2026-04-24T09:30:59+00:00,5194,2.5
2026-04-24T09:31:04+00:00,5193,4.8
2026-04-24T09:31:09+00:00,5187,22.5
2026-04-24T09:31:14+00:00,5185,4.8
2026-04-24T09:31:20+00:00,5176,4.8
2026-04-24T09:31:25+00:00,5177,2.4
2026-04-24T09:31:30+00:00,5182,4.8
2026-04-24T09:31:35+00:00,5188,4.8
2026-04-24T09:31:40+00:00,5178,7.3
2026-04-24T09:31:46+00:00,5190,5
2026-04-24T09:31:51+00:00,5189,53.9
2026-04-24T09:31:56+00:00,5183,7
2026-04-24T09:32:01+00:00,5196,30
2026-04-24T09:32:07+00:00,5197,4.8
2026-04-24T09:32:12+00:00,5195,5
2026-04-24T09:32:17+00:00,5198,2.4
2026-04-24T09:32:22+00:00,5191,2.5
2026-04-24T09:32:27+00:00,5191,2.5
2026-04-24T09:32:33+00:00,5180,4.8
2026-04-24T09:32:38+00:00,5188,2.4
2026-04-24T09:32:43+00:00,5190,2.4
2026-04-24T09:32:48+00:00,5192,7.3
2026-04-24T09:32:54+00:00,5200,2.4
2026-04-24T09:32:59+00:00,5225,47.5
2026-04-24T09:33:04+00:00,5210,23.1
2026-04-24T09:33:09+00:00,5199,39.1
2026-04-24T09:33:14+00:00,5182,4.8
2026-04-24T09:33:20+00:00,5183,42.5
2026-04-24T09:33:25+00:00,5186,36.6
2026-04-24T09:33:30+00:00,5186,78.1
2026-04-24T09:33:35+00:00,5192,40
2026-04-24T09:33:41+00:00,5184,22.5
2026-04-24T09:33:46+00:00,5195,2.4
2026-04-24T09:33:51+00:00,5187,2.5
2026-04-24T09:33:56+00:00,5189,4.8
2026-04-24T09:34:01+00:00,5187,7.3
2026-04-24T09:34:07+00:00,5191,4.8
2026-04-24T09:34:12+00:00,5193,4.8
2026-04-24T09:34:17+00:00,5187,2.4
2026-04-24T09:34:22+00:00,5181,4.8
2026-04-24T09:34:28+00:00,5193,21.9
2026-04-24T09:34:33+00:00,5190,5.2
2026-04-24T09:34:38+00:00,5200,0
2026-04-24T09:34:43+00:00,5199,4.8
2026-04-24T09:34:48+00:00,5184,4.8
2026-04-24T09:34:54+00:00,5190,41.5
2026-04-24T09:34:59+00:00,5202,9.8
2026-04-24T09:35:04+00:00,5180,7.2
2026-04-24T09:35:09+00:00,5183,7.3
2026-04-24T09:35:14+00:00,5191,2.4
2026-04-24T09:35:20+00:00,5200,17.1
2026-04-24T09:35:25+00:00,5191,2.4
2026-04-24T09:35:30+00:00,5188,4.8
2026-04-24T09:35:35+00:00,5186,2.5
2026-04-24T09:35:41+00:00,5182,21.4
2026-04-24T09:35:46+00:00,5189,9.8
2026-04-24T09:35:51+00:00,5191,2.5
2026-04-24T09:35:56+00:00,5197,4.6
2026-04-24T09:36:01+00:00,5199,2.5
2026-04-24T09:36:07+00:00,5205,4.8
2026-04-24T09:36:12+00:00,5192,4.8
2026-04-24T09:36:17+00:00,5200,5
2026-04-24T09:36:22+00:00,5202,2.4
2026-04-24T09:36:28+00:00,5192,34.1
2026-04-24T09:36:33+00:00,5198,7.2
2026-04-24T09:36:38+00:00,5201,2.4
2026-04-24T09:36:43+00:00,5193,14.2
2026-04-24T09:36:48+00:00,5202,14.6
2026-04-24T09:36:54+00:00,5196,20.5
2026-04-24T09:36:59+00:00,5193,4.8
2026-04-24T09:37:04+00:00,5194,4.8
2026-04-24T09:37:09+00:00,5175,2.4
2026-04-24T09:37:15+00:00,5171,2.4
2026-04-24T09:37:20+00:00,5198,4.9
2026-04-24T09:37:25+00:00,5184,10
2026-04-24T09:37:30+00:00,5190,2.4
2026-04-24T09:37:35+00:00,5188,32.5
2026-04-24T09:37:41+00:00,5171,19
2026-04-24T09:37:46+00:00,5178,46.1
2026-04-24T09:37:51+00:00,5186,16.3
2026-04-24T09:37:56+00:00,5199,43.9
2026-04-24T09:38:02+00:00,5206,7.3
2026-04-24T09:38:07+00:00,5218,34.2
2026-04-24T09:38:12+00:00,5190,7.2
2026-04-24T09:38:17+00:00,5213,30
2026-04-24T09:38:22+00:00,5216,11.9
